,id,team_id,match_id,summoner_id,match_timestamp,queue,kills,deaths,assists,double_kills,triple_kills,quadra_kills,penta_kills,sight_wards_bought_in_game,vision_wards_bought_in_game,wards_placed,wards_killed,total_damage_taken,true_damage_taken,magic_damage_taken,physical_damage_taken,total_damage_dealt,true_damage_dealt,magic_damage_dealt,physical_damage_dealt,total_time_crowd_control_dealt,total_damage_dealt_to_champions,true_damage_dealt_to_champions,magic_damage_dealt_to_champions,physical_damage_dealt_to_champions,gold_earned,gold_spent,minions_killed,tower_kills,inhibitor_kills,first_blood_kill,first_blood_assist,first_tower_kill,first_tower_assist,first_inhibitor_kill,first_inhibitor_assist,champion_id,lane,role,winner,team_first_blood,team_first_tower,team_first_inhibitor,team_first_dragon,team_first_baron,team_tower_kills,team_inhibitor_kills,team_dragon_kills,team_baron_kills,tm0,tm1,tm2,tm3,tm4,rm0,rm1,rm2,rm3,rm4,rm5,rm6,rm7,rm8,rm9,failingtm,passingtm,tm00,tm01,tm02,tm03,longavg,bool,sum_games_by_id,is_first_game,milliseconds_in_game,days_in_game,workdays_in_game_8hrs,first_game_timestamp,first_game_timestamp_by_id,milliseconds_since_first_game,days_since_first_game,workdays_since_first_game_8hrs,pct_days_in_game,tm00count,tm01count,tm02count,tm03count,tm00famcount,tm01famcount,tm02famcount,tm03famcount,alltmfamcount,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f00,f01,f02,f000,f001,top,jungle,mid,bot_carry,bot_support,sum_games_for_lag,min_lag_range_three_month,games_to_remove_three_month,three_month_sumgames,f_to_remove_three_month,three_month_fcount,kda
6389,92545f1f2f5338892204424d0331bb3b,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1981607115,26243614,1445052411874,RANKED_TEAM_5x5,5,0,25,0,0,0,0,0,1,22,9,42981,2353,9317,31311,138557,23045,92981,22531,667,10142,66,8732,1343,13582,12595,48,1,0,0,0,0,0,0,1,79,JUNGLE,NONE,1,0,0,1,1,0,11,4,4,1,25279066,26243614,30601794,48565039,31995521,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,25279066,30601794,48565039,31995521,1,1,693,0,1413720000,16.3625,49.0875,0,1399686578121,45365833753,525.0675202894,1575.2025608681,0.0311626588,1,1,1,1,21,23,22,22,88,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,693,37476604753,462,231,0,88,30
2611,3bedabe6e48806e75933e751148e8fb3,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1981672971,26243614,1445055345367,RANKED_TEAM_5x5,1,5,7,0,0,0,0,0,2,21,5,32766,598,12056,20111,94170,13305,66395,14469,452,11360,241,9784,1334,8362,7725,28,0,0,0,0,0,1,0,0,79,JUNGLE,NONE,0,1,1,0,0,1,3,0,0,1,25279066,30601794,31995521,26243614,48565039,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,25279066,30601794,31995521,48565039,1,1,694,0,1415760000,16.3861111111,49.1583333333,0,1399686578121,45368767246,525.1014727546,1575.3044182639,0.0312056087,1,1,1,1,22,24,23,23,92,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,694,37479538246,462,232,0,92,1.6
6180,8d68a8fa3095c2d57eab48789b8ce44c,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1982409172,26243614,1445113107487,RANKED_SOLO_5x5,1,4,1,0,0,0,0,0,1,6,0,12110,380,1431,10298,66319,0,45765,20554,170,6261,0,4292,1969,6470,6385,146,0,0,0,0,0,0,0,0,36,TOP,SOLO,1,0,0,0,0,0,2,0,1,0,37145975,45951108,24361692,39696722,26243614,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,37145975,45951108,24361692,39696722,1,1,695,0,1417800000,16.4097222222,49.2291666667,0,1399686578121,45426529366,525.7700158102,1577.3100474306,0.0312108369,0,0,0,0,22,24,23,23,92,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,695,37537300366,462,233,0,92,0.5
8288,be49d32bcf626c617c08bfdd41bb7447,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1982494792,26243614,1445114814031,RANKED_SOLO_5x5,11,3,14,1,0,0,0,0,3,4,8,32759,270,8907,23581,237087,16710,8354,212023,912,21266,1120,61,20084,16318,14840,36,1,2,0,0,0,0,1,0,254,JUNGLE,NONE,1,0,0,1,0,1,11,3,0,1,51466675,34962470,19177782,24721634,26243614,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,51466675,34962470,19177782,24721634,1,1,696,0,1419840000,16.4333333333,49.3,0,1399686578121,45428235910,525.7897674769,1577.3693024306,0.0312545705,0,0,0,0,22,24,23,23,92,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,696,37539006910,462,234,0,92,8.3333333333
7366,a94e0218e6d0613730cfe280986db0e4,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1982551676,26243614,1445117907631,RANKED_SOLO_5x5,7,6,6,0,0,0,0,0,4,5,8,32461,99,10941,21420,222594,25313,19846,177435,512,20985,838,1015,19132,14349,13125,69,1,1,0,0,0,0,1,0,107,JUNGLE,NONE,1,0,0,1,1,1,7,1,3,1,25716529,26243614,22933549,39093364,60044840,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,25716529,22933549,39093364,60044840,1,1,697,0,1421880000,16.4569444444,49.3708333333,0,1399686578121,45431329510,525.8255730324,1577.4767190972,0.0312973451,0,0,0,0,22,24,23,23,92,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,697,37542100510,462,235,0,92,2.1666666667
3302,4b70961fe90eafb8d3351bf5800d9731,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1982594830,26243614,1445120666202,RANKED_SOLO_5x5,3,6,11,0,0,0,0,0,2,4,3,31358,2324,5056,23977,145254,23194,22576,99482,1715,22992,7381,1309,14301,10512,10160,62,0,0,1,0,0,0,0,0,2,JUNGLE,NONE,0,1,1,0,0,0,2,0,0,0,37965857,27019916,26243614,22554166,19388780,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,37965857,27019916,22554166,19388780,1,1,698,0,1423920000,16.4805555556,49.4416666667,0,1399686578121,45434088081,525.8575009375,1577.5725028125,0.0313403451,0,0,0,0,22,24,23,23,92,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,698,37544859081,462,236,0,92,2.3333333333
7678,b0091c383f4b0edad63d1e0a6f99cc0a,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1982724763,26243614,1445129927891,RANKED_TEAM_5x5,4,4,17,0,0,0,0,0,3,28,5,43682,244,13549,29889,158271,11927,97638,48705,521,22042,2135,12184,7722,13511,12675,39,0,0,0,0,0,0,0,0,28,JUNGLE,NONE,1,1,0,1,1,0,11,3,3,2,25279066,48565039,26243614,30601794,31995521,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,25279066,48565039,30601794,31995521,1,1,699,0,1425960000,16.5041666667,49.5125,0,1399686578121,45443349770,525.964696412,1577.8940892361,0.0313788488,1,1,1,1,23,25,24,24,96,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,699,37554120770,462,237,0,96,5.25
5023,7264f7dc8b3a44494729e62884561754,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1982802793,26243614,1445133767034,RANKED_TEAM_5x5,9,3,8,0,0,0,0,0,2,3,7,25032,320,5387,19324,175092,12796,17854,144442,600,16846,1149,1419,14277,13144,11800,43,1,0,0,0,0,0,0,1,107,JUNGLE,NONE,1,1,1,1,0,0,9,1,3,1,25279066,30601794,48565039,31995521,26243614,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,25279066,30601794,48565039,31995521,1,1,700,0,1428000000,16.5277777778,49.5833333333,0,1399686578121,45447188913,526.0091309375,1578.0273928125,0.0314210853,1,1,1,1,24,26,25,25,100,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,700,37557959913,462,238,0,100,5.6666666667
8410,c150205c96c5a589732fdc455ca1a396,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1982838425,26243614,1445136479475,RANKED_TEAM_5x5,5,7,27,0,0,0,0,1,1,50,6,76732,2940,27317,46475,203561,19602,159153,24805,916,30678,557,27441,2679,18424,15160,90,0,0,0,0,0,0,0,0,79,JUNGLE,NONE,0,1,1,0,1,1,7,2,4,4,25279066,31995521,26243614,30601794,48565039,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,25279066,31995521,30601794,48565039,1,1,701,0,1430040000,16.5513888889,49.6541666667,0,1399686578121,45449901354,526.0405249306,1578.1215747917,0.0314640947,1,1,1,1,25,27,26,26,104,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,701,37560672354,462,239,0,104,4.5714285714
7335,a8c65679d56237bcf3ed3b33d99f1c16,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1982981473,26243614,1445143727415,RANKED_SOLO_5x5,10,4,8,1,0,0,0,0,1,2,2,34717,1370,9453,23894,214881,8721,124674,81487,723,28276,2373,14658,11244,14484,13530,67,1,1,1,0,0,0,1,0,102,JUNGLE,NONE,1,1,0,1,1,1,9,2,3,1,26342610,26243614,23665877,19981120,24801987,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,26342610,23665877,19981120,24801987,1,1,702,0,1432080000,16.575,49.725,0,1399686578121,45457149294,526.124413125,1578.373239375,0.0315039553,0,0,0,0,25,27,26,26,104,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,702,37567920294,462,240,0,104,4.5
3967,5ac8a7fd6e086fe1473855bda5f05753,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1983034344,26243614,1445146394013,RANKED_SOLO_5x5,13,4,13,3,0,0,0,0,1,2,8,41192,1311,6299,33582,400159,20148,47761,332248,929,50316,588,4158,45570,21755,16455,110,2,0,0,0,0,0,0,0,107,JUNGLE,NONE,1,1,1,1,1,1,10,4,4,2,30464273,70349888,59309934,26243614,21665289,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,30464273,70349888,59309934,21665289,1,1,703,0,1434120000,16.5986111111,49.7958333333,0,1399686578121,45459815892,526.1552765278,1578.4658295833,0.0315469821,0,0,0,0,25,27,26,26,104,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,703,37570586892,462,241,0,104,6.5
4655,69e5493959a83123ded6ca430ce3f067,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1983100185,26243614,1445150117302,RANKED_SOLO_5x5,16,7,10,2,0,0,0,1,0,2,7,40505,481,13164,26859,314842,26268,34888,253686,903,38431,1425,2587,34419,19405,16935,80,1,0,1,0,0,1,0,1,107,JUNGLE,NONE,1,1,1,1,1,1,10,1,3,1,39262899,35290445,20862243,19841390,26243614,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,39262899,35290445,20862243,19841390,0,1,704,0,1436160000,16.6222222222,49.8666666667,0,1399686578121,45463539181,526.1983701505,1578.5951104514,0.0315892697,0,0,0,0,25,27,26,26,104,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,704,37574310181,462,242,0,104,3.7142857143
10939,f9af393defc7f3937e2e7687cf950658,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1983121784,26243614,1445153249813,RANKED_SOLO_5x5,6,0,4,1,0,0,0,0,1,2,2,12866,510,301,12054,124845,13275,13371,98198,466,10165,213,451,9501,9862,8555,39,0,0,0,0,0,0,0,0,107,JUNGLE,NONE,1,1,0,0,1,0,5,0,1,0,26243614,21215692,21269208,24551342,65953070,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,21215692,21269208,24551342,65953070,1,1,705,0,1438200000,16.6458333333,49.9375,0,1399686578121,45466671692,526.2346260648,1578.7038781944,0.0316319613,0,1,0,0,25,28,26,26,105,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,705,37577442692,462,243,0,105,10
8212,bc86ca8f34de2695748322380ffe0e86,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1983419704,26243614,1445196709495,RANKED_SOLO_5x5,11,7,12,1,0,0,0,0,1,2,5,46309,1217,12303,32788,320697,31072,34217,255407,838,37187,639,3467,33080,17599,16780,104,0,0,1,0,0,0,0,0,107,JUNGLE,NONE,0,1,0,0,0,0,2,0,1,0,37751317,26243614,44694780,361728,65474052,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,37751317,44694780,361728,65474052,1,1,706,0,1440240000,16.6694444444,50.0083333333,0,1399686578121,45510131374,526.7376316435,1580.2128949306,0.0316465797,0,0,0,0,25,28,26,26,105,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,706,37620902374,462,244,0,105,3.2857142857
8815,cb580062d8b48453773b0db5ffbc1120,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1983476381,26243614,1445199681820,RANKED_SOLO_5x5,8,5,7,0,0,0,0,0,1,2,9,29698,0,8265,21433,251806,22342,28554,200908,837,18489,81,2023,16384,16045,15685,75,0,0,0,0,0,0,0,0,107,JUNGLE,NONE,1,0,1,0,1,1,10,1,2,2,31821367,21269208,20102457,26243614,27403073,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,31821367,21269208,20102457,27403073,1,1,707,0,1442280000,16.6930555556,50.0791666667,0,1399686578121,45513103699,526.7720335532,1580.3161006597,0.0316893352,0,1,0,0,25,29,26,26,106,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,707,37623874699,462,245,0,106,3
11189,ffa1df6a97e4d8a13296879c1dad2b03,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1983606306,26243614,1445202386242,RANKED_SOLO_5x5,12,8,12,2,0,0,0,0,1,2,19,48735,3689,5698,39348,412788,37047,48456,327283,1113,37456,552,3679,33225,23328,17760,101,1,0,1,0,0,0,0,0,107,JUNGLE,NONE,1,1,1,0,1,1,10,3,4,3,19746335,21269208,89189,28843917,26243614,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,19746335,21269208,89189,28843917,1,1,708,0,1444320000,16.7166666667,50.15,0,1399686578121,45515808121,526.8033347338,1580.4100042014,0.0317322719,0,1,0,0,25,30,26,26,107,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,708,37626579121,462,246,0,107,3
5,002d6c3412ee10e1936e75df3e3efebb,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1983778421,26243614,1445206071274,RANKED_SOLO_5x5,12,10,9,0,0,0,0,0,1,2,9,47733,1312,19087,27333,396156,28163,42152,325839,761,32091,636,2562,28892,20773,19920,145,4,0,0,0,0,0,0,0,107,JUNGLE,NONE,0,0,1,1,0,1,10,1,3,1,26163678,21269208,26243614,24459076,30276530,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,26163678,21269208,24459076,30276530,1,1,709,0,1446360000,16.7402777778,50.2208333333,0,1399686578121,45519493153,526.8459855671,1580.5379567014,0.031774519,0,1,0,0,25,31,26,26,108,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,709,37630264153,462,247,0,108,2.1
9701,de19a35a59a4a4f309ed59f62b78e14e,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1983910987,26243614,1445210125859,RANKED_SOLO_5x5,9,5,6,1,0,0,0,0,0,1,2,36116,1254,6609,28252,265909,27122,27984,210802,844,23347,212,1588,21547,16041,14280,72,1,0,0,0,0,0,0,0,107,JUNGLE,NONE,1,1,1,1,1,1,9,2,3,1,26243614,21269208,32759291,20921719,28732474,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,21269208,32759291,20921719,28732474,1,1,710,0,1448400000,16.7638888889,50.2916666667,0,1399686578121,45523547738,526.8929136343,1580.6787409028,0.031816501,1,0,0,0,26,31,26,26,109,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,710,37634318738,462,248,0,109,3
4706,6af7bd24ab3de31e13b6f1591191eb26,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1983948796,26243614,1445213304556,RANKED_SOLO_5x5,16,8,10,2,0,0,0,1,2,4,11,46682,1070,10819,34793,403586,31453,59347,312785,899,44920,408,5795,38717,22941,21850,185,1,0,0,0,0,0,0,0,107,JUNGLE,NONE,0,0,1,0,1,0,7,1,3,1,35324760,19205308,26243614,21269208,25342796,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,35324760,19205308,21269208,25342796,1,1,711,0,1450440000,16.7875,50.3625,0,1399686578121,45526726435,526.9297041088,1580.7891123264,0.0318590884,0,0,1,0,26,31,27,26,110,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,711,37637497435,462,249,0,110,3.25
10199,e92e16402ab1ef0693f5ac0719605fbc,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1984190254,26243614,1445226060378,RANKED_TEAM_5x5,1,0,11,0,0,0,0,0,3,14,6,16129,92,3516,12520,84098,8874,24903,50321,422,4386,267,679,3440,8758,7885,16,3,0,0,0,0,1,0,1,59,JUNGLE,NONE,1,0,1,1,0,1,11,3,1,1,48565039,31307983,50879700,26243614,25279066,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,48565039,31307983,50879700,25279066,1,1,712,0,1452480000,16.8111111111,50.4333333333,0,1399686578121,45539482257,527.0773409375,1581.2320228125,0.0318949608,1,1,1,1,27,32,28,27,114,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,712,37650253257,464,248,0,114,12
9127,d21ad96e803a6265ab8566ad7c199c9b,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1984230156,26243614,1445228537251,RANKED_TEAM_5x5,0,3,3,0,0,0,0,0,4,12,9,15987,529,2758,12699,64935,7449,17480,40006,345,1810,208,290,1312,5615,4655,23,0,0,0,0,0,0,0,0,59,JUNGLE,NONE,0,1,0,0,0,0,0,0,0,0,48565039,26243614,50879700,31307983,25279066,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,48565039,50879700,31307983,25279066,1,1,713,0,1454520000,16.8347222222,50.5041666667,0,1399686578121,45541959130,527.1060084491,1581.3180253472,0.03193802,1,1,1,1,28,33,29,28,118,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,713,37652730130,464,249,0,118,1
5066,734ebf8dc182cf7fc845edee42220dee,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1984250132,26243614,1445230320113,RANKED_TEAM_5x5,9,2,7,1,0,0,0,0,2,20,5,23582,337,6533,16712,101829,9589,59978,32261,457,15494,1202,8201,6090,11075,9530,34,0,0,1,0,0,0,0,0,28,JUNGLE,NONE,1,1,1,1,1,1,10,2,3,1,48565039,26243614,50879700,31307983,25279066,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,48565039,50879700,31307983,25279066,1,1,714,0,1456560000,16.8583333333,50.575,0,1399686578121,45543741992,527.1266434259,1581.3799302778,0.0319815618,1,1,1,1,29,34,30,29,122,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,714,37654512992,464,250,0,122,8
10901,f8aa2d4558a124983b1383de5ebb2947,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1984417598,26243614,1445268222863,RANKED_SOLO_5x5,2,3,2,0,0,0,0,0,1,10,0,22407,0,5013,17394,128782,0,78503,50279,276,16092,0,10583,5509,10371,9640,203,2,2,0,0,0,0,0,0,36,TOP,SOLO,1,1,1,1,0,1,11,4,0,1,24834568,23238504,51536565,26243614,21597253,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,24834568,23238504,51536565,21597253,1,1,715,0,1458600000,16.8819444444,50.6458333333,0,1399686578121,45581644742,527.565332662,1582.6959979861,0.0319997229,0,0,0,0,29,34,30,29,122,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,715,37692415742,464,251,0,122,1.3333333333
9840,e14f44a3399bf52467d328c3cde5d145,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1984441524,26243614,1445270676460,RANKED_SOLO_5x5,3,7,2,0,0,0,0,0,2,22,1,24303,566,4832,18904,84587,7117,54709,22761,238,9245,989,5870,2386,7194,6920,30,0,0,0,0,0,0,0,0,28,JUNGLE,NONE,0,0,0,0,0,0,0,0,0,0,27019770,25976670,20689187,26243614,24834568,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,27019770,25976670,20689187,24834568,1,1,716,0,1460640000,16.9055555556,50.7166666667,0,1399686578121,45584098339,527.5937307755,1582.7811923264,0.0320427529,0,0,0,0,29,34,30,29,122,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,716,37694869339,464,252,0,122,0.7142857143
8332,bf78641125cb02d5b28b9418cc46431a,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1984612455,26243614,1445293404772,RANKED_SOLO_5x5,2,5,3,0,0,0,0,1,1,5,2,17677,309,10018,7349,126506,15101,371,111032,41,10640,2725,133,7781,10953,9980,232,1,0,0,0,0,0,0,0,67,BOTTOM,DUO_CARRY,1,1,0,1,0,1,7,1,2,1,42220119,26243614,21546563,21480338,23737817,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,42220119,21546563,21480338,23737817,1,1,717,0,1462680000,16.9291666667,50.7875,0,1399686578121,45606826651,527.8567899421,1583.5703698264,0.0320715145,0,0,0,0,29,34,30,29,122,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,717,37717597651,466,251,0,122,1
1188,1b29374bf71f7b15c1997f740a16c772,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1984628018,26243614,1445295572874,RANKED_SOLO_5x5,6,9,4,0,0,0,0,1,1,17,1,30341,1745,11141,17454,134152,82,120139,13930,62,19738,82,18708,947,10543,9950,172,0,0,1,0,0,0,0,0,8,TOP,SOLO,0,1,1,0,0,0,2,0,1,0,21867258,19499139,24606717,42220119,26243614,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,21867258,19499139,24606717,42220119,1,1,718,0,1464720000,16.9527777778,50.8583333333,0,1399686578121,45608994753,527.8818837153,1583.6456511458,0.0321147179,0,0,0,0,29,34,30,29,122,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,718,37719765753,467,251,0,122,1.1111111111
6753,9b14427d194dcad2dcaddbc790ba739c,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1984696652,26243614,1445298836980,RANKED_SOLO_5x5,8,5,1,1,0,0,0,1,0,9,0,20544,122,10857,9565,221744,747,13094,207901,2917,33118,450,3127,29541,14411,12865,298,1,1,0,0,0,0,0,0,22,TOP,SOLO,0,1,1,0,0,0,5,1,2,0,19519978,340490,26243614,38347965,53949739,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,19519978,340490,38347965,53949739,1,1,719,0,1466760000,16.9763888889,50.9291666667,0,1399686578121,45612258859,527.9196627199,1583.7589881597,0.0321571445,0,0,0,0,29,34,30,29,122,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,719,37723029859,467,252,0,122,1.8
6033,89bec6317a2d7b5cd2ad0ccd125b0ee5,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1985452355,26243614,1445362310078,RANKED_SOLO_5x5,2,3,5,0,0,0,0,0,1,2,6,30234,582,6016,23635,221395,28325,25623,167445,895,13188,0,1252,11935,12170,10995,65,0,0,0,0,0,0,0,0,107,JUNGLE,NONE,0,0,1,0,1,0,4,0,4,0,26243614,21230676,29276912,36589875,21269208,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,21230676,29276912,36589875,21269208,1,1,720,0,1468800000,17,51,0,1399686578121,45675731957,528.6543050579,1585.9629151736,0.0321571201,0,0,0,1,29,34,30,30,123,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,720,37786502957,467,253,0,123,2.3333333333
1485,21f7d41827ca7897b238ea12dcc2218a,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1985854274,26243614,1445397065791,RANKED_TEAM_5x5,1,6,10,0,0,0,0,0,3,17,4,24365,215,9609,14541,88441,14589,20792,53060,483,7293,78,877,6338,8817,8360,37,0,0,0,0,0,0,0,0,59,JUNGLE,NONE,0,1,1,0,0,0,3,0,0,0,25279066,50879700,30601794,48565039,26243614,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,25279066,50879700,30601794,48565039,1,1,721,0,1470840000,17.0236111111,51.0708333333,0,1399686578121,45710487670,529.0565702546,1587.1697107639,0.0321772984,1,1,1,1,30,35,31,31,127,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,721,37821258670,468,253,0,127,1.8333333333
5232,77295bf962f8bda9608702fe8c41180d,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1985902621,26243614,1445399344513,RANKED_TEAM_5x5,4,4,10,0,0,0,0,0,3,5,7,31804,1456,8982,21365,78954,9330,21881,47743,423,8161,917,1373,5870,9876,8935,25,0,0,0,0,0,0,0,0,59,JUNGLE,NONE,0,0,0,0,0,1,3,0,1,1,25279066,26243614,30601794,48565039,50879700,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,25279066,30601794,48565039,50879700,1,1,722,0,1472880000,17.0472222222,51.1416666667,0,1399686578121,45712766392,529.0829443519,1587.2488330556,0.0322203208,1,1,1,1,31,36,32,32,131,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,722,37823537392,468,254,0,131,3.5
4261,6129483707c8dd5696fbe59c8799177d,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1986133589,26243614,1445443630985,RANKED_SOLO_5x5,2,2,10,0,0,0,0,0,2,4,6,15603,209,4291,11102,162978,19561,6108,137309,449,16203,493,79,15630,11268,9885,69,2,0,0,0,0,0,0,0,254,JUNGLE,NONE,1,0,0,1,1,1,10,2,2,1,22377726,32501350,23730614,19444416,26243614,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,22377726,32501350,23730614,19444416,1,1,723,0,1474920000,17.0708333333,51.2125,0,1399686578121,45757052864,529.5955192593,1588.7865577778,0.0322337193,0,0,0,0,31,36,32,32,131,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,723,37867823864,468,255,0,131,6
