,id,team_id,match_id,summoner_id,match_timestamp,queue,kills,deaths,assists,double_kills,triple_kills,quadra_kills,penta_kills,sight_wards_bought_in_game,vision_wards_bought_in_game,wards_placed,wards_killed,total_damage_taken,true_damage_taken,magic_damage_taken,physical_damage_taken,total_damage_dealt,true_damage_dealt,magic_damage_dealt,physical_damage_dealt,total_time_crowd_control_dealt,total_damage_dealt_to_champions,true_damage_dealt_to_champions,magic_damage_dealt_to_champions,physical_damage_dealt_to_champions,gold_earned,gold_spent,minions_killed,tower_kills,inhibitor_kills,first_blood_kill,first_blood_assist,first_tower_kill,first_tower_assist,first_inhibitor_kill,first_inhibitor_assist,champion_id,lane,role,winner,team_first_blood,team_first_tower,team_first_inhibitor,team_first_dragon,team_first_baron,team_tower_kills,team_inhibitor_kills,team_dragon_kills,team_baron_kills,tm0,tm1,tm2,tm3,tm4,rm0,rm1,rm2,rm3,rm4,rm5,rm6,rm7,rm8,rm9,failingtm,passingtm,tm00,tm01,tm02,tm03,longavg,bool,sum_games_by_id,is_first_game,milliseconds_in_game,days_in_game,workdays_in_game_8hrs,first_game_timestamp,first_game_timestamp_by_id,milliseconds_since_first_game,days_since_first_game,workdays_since_first_game_8hrs,pct_days_in_game,tm00count,tm01count,tm02count,tm03count,tm00famcount,tm01famcount,tm02famcount,tm03famcount,alltmfamcount,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f00,f01,f02,f000,f001,top,jungle,mid,bot_carry,bot_support,sum_games_for_lag,min_lag_range_three_month,games_to_remove_three_month,three_month_sumgames,f_to_remove_three_month,three_month_fcount,kda,min_lag_range_one_month,games_to_remove_one_month,one_month_sumgames,f_to_remove_one_month,one_month_fcount
10192,e8f2e30c0922ce31cf2e96015a2f6a63,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1985854274,50879700,1445397065791,RANKED_TEAM_5x5,0,9,5,0,0,0,0,0,1,19,5,19563,0,9522,10041,16508,2941,6851,6714,146,4283,0,3059,1223,5369,5030,33,0,0,0,0,0,0,0,0,111,BOTTOM,DUO_SUPPORT,0,1,1,0,0,0,3,0,0,0,25279066,50879700,30601794,48565039,26243614,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,25279066,30601794,48565039,26243614,1,1,250,0,510000000,5.9027777778,17.7083333333,0,1399090664147,46306401644,535.9537227315,1607.8611681944,0.011013596,1,1,1,1,25,23,24,22,94,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,250,38417172644,146,104,0,94,0.5555555556,43676658644,180,70,17,77
11166,ff018a36fd27c87f2adafe1c267c31c5,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1985902621,50879700,1445399344513,RANKED_TEAM_5x5,1,6,7,0,0,0,0,0,1,25,1,18191,155,8673,9362,29709,4119,13795,11794,263,4888,0,3768,1119,6903,5800,31,0,0,0,0,0,0,0,0,111,JUNGLE,NONE,0,0,0,0,0,1,3,0,1,1,25279066,26243614,30601794,48565039,50879700,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,25279066,26243614,30601794,48565039,1,1,251,0,512040000,5.9263888889,17.7791666667,0,1399090664147,46308680366,535.9800968287,1607.9402904861,0.0110571063,1,1,1,1,26,24,25,23,98,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,251,38419451366,146,105,0,98,1.3333333333,43678937366,180,71,17,81
6144,8c62e629c7ff3f821662902b5980bf25,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1986731900,50879700,1445476439635,RANKED_SOLO_5x5,1,9,18,0,0,0,0,0,1,42,1,28413,609,10930,16874,36241,4216,19247,12777,321,8817,0,6205,2612,9357,8475,34,0,0,0,0,0,0,0,0,111,BOTTOM,DUO_SUPPORT,0,1,1,0,1,1,4,0,2,1,21991335,50865687,50879700,37091652,19690012,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,21991335,50865687,37091652,19690012,1,1,252,0,514080000,5.95,17.85,0,1399090664147,46385775488,536.8724014815,1610.6172044444,0.0110827079,0,0,0,0,26,24,25,23,98,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,252,38496546488,146,106,0,98,2.1111111111,43756032488,183,69,19,79
2890,42ae0a9829922fea484cb50e9fdf164a,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1986794625,50879700,1445481008451,RANKED_SOLO_5x5,3,8,10,0,0,0,0,0,0,23,0,42739,670,20338,21730,98755,9260,72592,16902,1291,12876,62,11086,1728,9612,9480,40,0,0,0,0,0,0,0,0,79,JUNGLE,NONE,0,0,0,0,0,0,2,0,1,0,52864222,21117841,37329097,23837241,50879700,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,52864222,21117841,37329097,23837241,0,1,253,0,516120000,5.9736111111,17.9208333333,0,1399090664147,46390344304,536.9252812963,1610.7758438889,0.0111255911,0,0,0,0,26,24,25,23,98,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,253,38501115304,146,107,0,98,1.625,43760601304,183,70,19,79
6238,8eabd30e69211d770cb4f07e870b32e0,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1986881054,50879700,1445485496898,RANKED_SOLO_5x5,11,3,11,1,1,0,0,0,0,12,5,23614,0,10247,13366,274163,1847,60336,211980,361,30735,1072,5970,23693,17169,16575,267,5,2,0,0,1,0,1,0,18,BOTTOM,DUO_CARRY,1,0,1,1,0,0,8,2,2,0,50879700,40679470,26686746,21383417,50865687,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,40679470,26686746,21383417,50865687,0,1,254,0,518160000,5.9972222222,17.9916666667,0,1399090664147,46394832751,536.9772309144,1610.9316927431,0.0111684851,0,0,0,0,26,24,25,23,98,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,254,38505603751,146,108,0,98,7.3333333333,43765089751,183,71,19,79
7238,a6a683dd4eb65fe55af4b97c3942080b,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1988324749,50879700,1445641125021,RANKED_SOLO_5x5,2,7,14,0,0,0,0,0,2,17,2,17303,1360,4095,11847,36828,2709,24731,9387,284,9876,0,7408,2467,8289,7580,38,1,0,0,0,0,0,0,0,111,BOTTOM,DUO_SUPPORT,1,0,0,1,1,1,7,1,3,1,38279368,50879700,21717620,41258846,50865687,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,38279368,21717620,41258846,50865687,1,1,255,0,520200000,6.0208333333,18.0625,0,1399090664147,46550460874,538.778482338,1616.3354470139,0.0111749699,0,0,0,0,26,24,25,23,98,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,255,38661231874,152,103,0,98,2.2857142857,43920717874,187,68,31,67
3975,5afd491bd604744a11f8e5dfbaf92615,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1988355173,50879700,1445643502382,RANKED_SOLO_5x5,0,2,27,0,0,0,0,0,1,21,4,18078,2428,7340,8309,36093,3913,19854,12324,270,11875,0,8329,3545,9562,8060,49,0,0,0,0,0,0,0,1,111,BOTTOM,DUO,1,1,1,1,1,0,10,3,3,0,41703882,50879700,50567824,25870316,50865687,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,41703882,50567824,25870316,50865687,1,1,256,0,522240000,6.0444444444,18.1333333333,0,1399090664147,46552838235,538.8059980903,1616.4179942708,0.0112182204,0,0,0,0,26,24,25,23,98,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,256,38663609235,152,104,0,98,13.5,43923095235,187,69,31,67
1089,1909f386768a6237dd729c25f0803d5a,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1988395173,50879700,1445645920146,RANKED_SOLO_5x5,0,5,3,0,0,0,0,0,2,20,3,10841,77,4194,6570,14621,2054,7727,4839,144,4645,0,3952,692,4021,3830,30,0,0,0,0,0,0,0,0,111,BOTTOM,DUO_SUPPORT,0,1,0,0,0,0,0,0,0,0,34269617,50865687,50879700,34450898,34228960,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,34269617,50865687,34450898,34228960,1,1,257,0,524280000,6.0680555556,18.2041666667,0,1399090664147,46555255999,538.8339814699,1616.5019444097,0.0112614567,0,0,0,0,26,24,25,23,98,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,257,38666026999,152,105,0,98,0.6,43925512999,187,70,31,67
1066,18a1c404974b0fe3357257f8422d67b3,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1988428724,50879700,1445648254138,RANKED_SOLO_5x5,2,4,24,0,0,0,0,0,1,31,1,19221,458,6874,11888,39330,2506,23405,13418,474,11775,0,8419,3356,9044,8305,26,1,0,0,0,0,1,0,1,111,BOTTOM,DUO_SUPPORT,1,0,1,1,1,0,8,1,3,0,50879700,24582385,40554469,31307983,34974592,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,24582385,40554469,31307983,34974592,1,1,258,0,526320000,6.0916666667,18.275,0,1399090664147,46557589991,538.8609952662,1616.5829857986,0.0113047089,0,0,1,0,26,24,26,23,99,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,258,38668360991,152,106,0,99,6.5,43927846991,187,71,31,68
10288,ead77d83af1c6e82390a414cb6bf0d93,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1989433193,50879700,1445721975935,RANKED_TEAM_5x5,4,11,10,0,0,0,0,0,0,10,3,24299,1266,4387,18645,158513,0,10807,147706,52,17571,0,2355,15215,13509,13660,205,1,0,0,0,1,0,0,0,222,BOTTOM,DUO_CARRY,0,1,1,1,1,1,7,2,2,2,25279066,48565039,50879700,26243614,31995521,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,25279066,48565039,26243614,31995521,1,1,259,0,528360000,6.1152777778,18.3458333333,0,1399090664147,46631311788,539.7142568056,1619.1427704167,0.0113305841,1,1,1,1,27,25,27,24,103,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,259,38742082788,152,107,0,103,1.2727272727,44001568788,189,70,33,70
2075,2fc304d478b590213950a83c68dcfd67,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1989506540,50879700,1445727760301,RANKED_TEAM_5x5,7,8,4,0,0,0,0,0,0,8,1,17233,689,4549,11994,108274,1126,11700,95447,263,9782,58,893,8831,11060,10300,144,0,0,0,0,0,0,0,0,222,BOTTOM,DUO_CARRY,0,0,0,0,0,0,3,0,0,0,25279066,21269208,50879700,31995521,48565039,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,25279066,21269208,31995521,48565039,0,1,260,0,530400000,6.1388888889,18.4166666667,0,1399090664147,46637096154,539.7812054861,1619.3436164583,0.0113729208,1,1,1,1,28,26,28,25,107,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,260,38747867154,152,108,0,107,1.375,44007353154,189,71,33,74
7071,a2fb79ce89173b3521625add99b881dc,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1989546674,50879700,1445730678833,RANKED_TEAM_5x5,1,4,10,0,0,0,0,0,1,25,5,14753,100,5758,8895,20841,2775,7760,10305,234,3641,0,2354,1287,6947,6160,30,0,0,0,0,0,0,0,0,111,BOTTOM,DUO_SUPPORT,1,0,1,1,1,1,6,1,2,1,25279066,48565039,30601794,21269208,50879700,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,25279066,48565039,30601794,21269208,1,1,261,0,532440000,6.1625,18.4875,0,1399090664147,46640014686,539.8149847917,1619.444954375,0.0114159484,1,1,1,1,29,27,29,26,111,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,261,38750785686,152,109,0,111,2.75,44010271686,189,72,33,78
3795,571df6641d756f4a18913c3662e198f5,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1989679920,50879700,1445738776001,RANKED_TEAM_5x5,0,9,27,0,0,0,0,0,3,30,5,29801,2227,13861,13712,30083,4162,16476,9444,257,8617,0,6696,1920,9681,9145,47,0,0,0,0,0,0,0,0,111,BOTTOM,DUO_SUPPORT,1,1,1,1,1,1,9,3,2,1,25279066,48565039,50879700,31307983,21269208,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,25279066,48565039,31307983,21269208,1,1,262,0,534480000,6.1861111111,18.5583333333,0,1399090664147,46648111854,539.9087020139,1619.7261060417,0.0114576985,1,1,1,1,30,28,30,27,115,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,262,38758882854,152,110,0,115,3,44018368854,189,73,33,82
865,145fbc7b7b908c70dca9f0a99f62e617,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1989732746,50879700,1445741766270,RANKED_TEAM_5x5,3,1,12,0,0,0,0,0,2,17,2,14143,140,6127,7875,25647,4675,10737,10234,181,5015,0,3601,1414,7345,5950,37,0,0,0,0,0,1,0,0,111,BOTTOM,DUO_SUPPORT,1,0,1,0,1,0,5,0,2,0,25279066,31307983,50879700,48565039,21269208,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,25279066,31307983,48565039,21269208,1,1,263,0,536520000,6.2097222222,18.6291666667,0,1399090664147,46651102123,539.9433116088,1619.8299348264,0.0115006929,1,1,1,1,31,29,31,28,119,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,263,38761873123,152,111,0,119,15,44021359123,189,74,33,86
7392,a9b9879c8be4ecc4a9f038730e85fa01,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1989781456,50879700,1445744581642,RANKED_TEAM_5x5,2,5,18,0,0,0,0,0,1,27,7,20163,443,8354,11366,19710,4304,7628,7777,637,5246,0,4589,656,9417,8260,40,1,0,0,0,0,0,0,1,201,BOTTOM,DUO_SUPPORT,1,0,1,1,0,1,9,1,2,1,21269208,48565039,25279066,31307983,50879700,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,21269208,48565039,25279066,31307983,1,1,264,0,538560000,6.2333333333,18.7,0,1399090664147,46653917495,539.9758969329,1619.9276907986,0.0115437251,1,1,1,1,32,30,32,29,123,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,264,38764688495,152,112,0,123,4,44024174495,189,75,33,90
5270,77f4d41a2b5405befb44d581e1ece04c,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1991448644,50879700,1445906362548,RANKED_TEAM_5x5,2,4,6,0,0,0,0,0,1,19,0,12523,0,2736,9786,16865,2529,7268,7067,174,2926,0,2128,797,6545,6500,23,0,0,0,0,0,0,0,1,111,BOTTOM,DUO_SUPPORT,1,1,1,1,1,1,9,2,2,1,21269208,31307983,50879700,25279066,48565039,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,21269208,31307983,25279066,48565039,1,1,265,0,540600000,6.2569444444,18.7708333333,0,1399090664147,46815698401,541.8483611227,1625.5450833681,0.0115474086,1,1,1,1,33,31,33,30,127,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,265,38926469401,155,110,0,127,2,44185955401,189,76,33,94
2326,350ad0891b12ba593bf611eaf8716b5b,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1991486050,50879700,1445908507809,RANKED_TEAM_5x5,1,5,14,0,0,0,0,0,3,31,3,19898,1283,3920,14694,32681,4522,19509,8648,245,7275,0,6047,1228,8551,7500,36,0,0,0,0,0,0,0,0,111,BOTTOM,DUO_SUPPORT,1,0,1,0,0,1,7,1,3,1,21269208,25279066,48565039,31307983,50879700,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,21269208,25279066,48565039,31307983,1,1,266,0,542640000,6.2805555556,18.8416666667,0,1399090664147,46817843662,541.8731905324,1625.6195715972,0.0115904526,1,1,1,1,34,32,34,31,131,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,266,38928614662,155,111,0,131,3,44188100662,189,77,33,98
6085,8b2db7f1698b4293d2b027efdfbf05df,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1991546001,50879700,1445912209965,RANKED_TEAM_5x5,1,8,13,0,0,0,0,0,4,31,4,21639,492,10601,10545,30064,3115,18786,8162,329,9355,0,6791,2564,7645,6900,36,0,0,0,0,0,1,0,0,111,BOTTOM,DUO_SUPPORT,0,1,1,0,1,1,2,0,2,1,21269208,31307983,50879700,25279066,48565039,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,21269208,31307983,25279066,48565039,1,1,267,0,544680000,6.3041666667,18.9125,0,1399090664147,46821545818,541.9160395602,1625.7481186806,0.0116331059,1,1,1,1,35,33,35,32,135,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,267,38932316818,155,112,0,135,1.75,44191802818,189,78,33,102
4593,687bb980041709a3d238f9b6432f4ae9,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1991586772,50879700,1445914882527,RANKED_TEAM_5x5,2,2,12,0,0,0,0,0,2,16,0,14703,258,3687,10758,19947,2926,9493,7528,165,5302,0,4201,1101,6419,5765,19,0,0,0,0,0,1,0,1,111,BOTTOM,DUO_SUPPORT,1,1,1,1,1,0,6,1,3,0,21269208,48565039,50879700,25279066,31307983,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,21269208,48565039,25279066,31307983,1,1,268,0,546720000,6.3277777778,18.9833333333,0,1399090664147,46824218380,541.9469719907,1625.8409159722,0.0116760091,1,1,1,1,36,34,36,33,139,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,268,38934989380,155,113,0,139,7,44194475380,189,79,33,106
7310,a80de7da303149ce632f9133bf7d9414,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1991634302,50879700,1445918782990,RANKED_TEAM_5x5,0,5,3,0,0,0,0,0,3,18,2,13336,487,6854,5994,15191,2604,5419,7166,115,2350,0,1823,526,4977,4545,42,0,0,0,0,0,0,0,0,111,BOTTOM,DUO_SUPPORT,0,1,0,0,0,0,3,0,0,0,21269208,50879700,25279066,31307983,48565039,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,21269208,25279066,31307983,48565039,1,1,269,0,548760000,6.3513888889,19.0541666667,0,1399090664147,46828118843,541.9921162384,1625.9763487153,0.0117186001,1,1,1,1,37,35,37,34,143,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,269,38938889843,155,114,0,143,0.6,44198375843,189,80,33,110
2619,3c2c89a07ea5f3621d59909cf1825e37,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1991675486,50879700,1445921696351,RANKED_TEAM_5x5,1,6,9,0,0,0,0,0,2,36,2,29052,484,13690,14877,27025,2383,16889,7752,287,7710,0,6452,1257,7185,7240,32,0,0,0,0,0,0,0,0,111,BOTTOM,DUO_SUPPORT,0,0,0,0,1,0,3,0,3,0,21269208,25279066,31307983,48565039,50879700,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,21269208,25279066,31307983,48565039,1,1,270,0,550800000,6.375,19.125,0,1399090664147,46831032204,542.0258356944,1626.0775070833,0.011761432,1,1,1,1,38,36,38,35,147,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,270,38941803204,155,115,0,147,1.6666666667,44201289204,189,81,33,114
1020,17abf320a2a6e231caeeb7620c817c98,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1997232403,50879700,1446431618321,RANKED_TEAM_5x5,4,3,16,0,0,0,0,0,1,24,0,15077,1572,3935,9569,28856,3593,15323,9939,279,7488,0,5786,1701,9055,6915,31,0,0,0,0,0,0,0,1,111,BOTTOM,DUO_SUPPORT,1,0,0,1,1,1,10,2,3,1,25279066,21269208,31307983,50879700,48565039,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,25279066,21269208,31307983,48565039,1,1,271,0,552840000,6.3986111111,19.1958333333,0,1399090664147,47340954174,547.9277103472,1643.7831310417,0.0116778381,1,1,1,1,39,37,39,36,151,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,271,39451725174,157,114,0,151,6.6666666667,44711211174,192,79,42,109
1080,18ebcb4752974526ef1ba52dc50e3055,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1997245870,50879700,1446433674897,RANKED_TEAM_5x5,0,4,11,0,0,0,0,0,3,25,3,20091,0,7227,12864,17915,2587,7821,7505,250,5471,0,4782,689,7123,5855,22,0,0,0,0,0,0,0,1,201,BOTTOM,DUO_SUPPORT,1,1,1,1,1,1,11,3,3,1,48565039,50879700,31307983,21269208,25279066,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,48565039,31307983,21269208,25279066,0,1,272,0,554880000,6.4222222222,19.2666666667,0,1399090664147,47343010750,547.9515133102,1643.8545399306,0.0117204206,1,1,1,1,40,38,40,37,155,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,272,39453781750,157,115,0,155,2.75,44713267750,192,80,42,113
384,0953c5d697febe6aebc302cbc58393e4,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1997290823,50879700,1446436576025,RANKED_TEAM_5x5,2,2,20,0,0,0,0,0,3,24,5,17956,76,6393,11486,34289,2932,20844,10512,329,9239,0,6303,2936,8452,6800,32,1,0,0,0,0,0,0,1,111,BOTTOM,DUO_SUPPORT,1,0,1,1,1,0,10,3,3,0,48565039,21269208,50879700,31307983,25279066,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,48565039,21269208,31307983,25279066,1,1,273,0,556920000,6.4458333333,19.3375,0,1399090664147,47345911878,547.9850911806,1643.9552735417,0.0117627896,1,1,1,1,41,39,41,38,159,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,273,39456682878,157,116,0,159,11,44716168878,192,81,42,117
7788,b27540fa977071cdf1425dbe22699b1c,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1997323350,50879700,1446439036517,RANKED_TEAM_5x5,1,5,5,0,0,0,0,0,1,21,5,19844,274,10662,8907,23714,3204,11224,9284,196,4938,60,3791,1087,7042,6790,42,0,0,0,0,0,0,0,0,111,BOTTOM,DUO_SUPPORT,0,1,0,0,1,0,5,0,3,0,48565039,25279066,31307983,21269208,50879700,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,48565039,25279066,31307983,21269208,1,1,274,0,558960000,6.4694444444,19.4083333333,0,1399090664147,47348372370,548.0135690972,1644.0407072917,0.0118052632,1,1,1,1,42,40,42,39,163,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,274,39459143370,157,117,0,163,1.2,44718629370,192,82,42,121
6658,98bfb0fba8875a94b3b34bd9940eebeb,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1997355313,50879700,1446441528636,RANKED_TEAM_5x5,2,7,29,0,0,0,0,0,2,35,6,30079,392,11572,18114,36737,3071,22267,11397,298,12330,0,9244,3086,10136,8490,48,0,0,0,0,0,0,0,1,111,BOTTOM,DUO_SUPPORT,1,0,1,1,0,1,8,2,1,1,48565039,25279066,50879700,31307983,21269208,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,48565039,25279066,31307983,21269208,1,1,275,0,561000000,6.4930555556,19.4791666667,0,1399090664147,47350864489,548.0424130671,1644.1272392014,0.0118477246,1,1,1,1,43,41,43,40,167,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,275,39461635489,157,118,0,167,4.4285714286,44721121489,192,83,42,125
2900,42e634a08d9ba939b17143f87139b488,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,2005772741,50879700,1447211023355,RANKED_TEAM_5x5,0,1,13,0,0,0,0,0,2,20,3,7019,0,2446,4573,11307,0,6082,5225,67,1648,0,946,702,7871,6080,7,0,0,0,0,0,0,0,1,40,BOTTOM,DUO_SUPPORT,1,1,1,1,1,1,9,1,2,1,25279066,26243614,30601794,50879700,48565039,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,25279066,26243614,30601794,48565039,1,1,276,0,563040000,6.5166666667,19.55,0,1399090664147,48120359208,556.9486019444,1670.8458058333,0.0117006608,1,1,1,1,44,42,44,41,171,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,276,40231130208,158,118,0,171,13,45490616208,217,59,58,113
8945,cdccc715bf071fff4fb68c5bd29b4fe7,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,2005829808,50879700,1447213452047,RANKED_TEAM_5x5,0,3,2,0,0,0,0,0,1,15,1,9683,140,4112,5431,5395,0,2577,2818,44,1417,0,868,548,4660,4330,7,0,0,0,0,0,0,0,0,40,BOTTOM,DUO_SUPPORT,0,0,0,0,1,0,3,0,1,0,25279066,30601794,26243614,50879700,48565039,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,25279066,30601794,26243614,48565039,1,1,277,0,565080000,6.5402777778,19.6208333333,0,1399090664147,48122787900,556.9767118056,1670.9301354167,0.0117424618,1,1,1,1,45,43,45,42,175,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,277,40233558900,158,119,0,175,0.6666666667,45493044900,217,60,58,117
1067,18a3c5d969b2e74021df60f053e28c22,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,2005848848,50879700,1447215745174,RANKED_TEAM_5x5,0,8,8,0,0,0,0,0,2,14,8,26998,71,10367,16559,17429,2719,10173,4535,808,6124,0,5483,641,6721,5685,30,0,0,0,0,0,0,0,0,201,BOTTOM,DUO_SUPPORT,0,0,0,0,0,1,4,0,1,1,25279066,50879700,30601794,26243614,48565039,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,25279066,30601794,26243614,48565039,1,1,278,0,567120000,6.5638888889,19.6916666667,0,1399090664147,48125081027,557.0032526273,1671.0097578819,0.0117842918,1,1,1,1,46,44,46,43,179,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,278,40235852027,158,120,0,179,1,45495338027,217,61,58,121
2841,416abd546014fc80fd6d6e66a858f61e,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,2019558884,50879700,1448426234826,RANKED_TEAM_5x5,3,7,13,1,0,0,0,0,1,36,15,25431,385,7078,17968,23539,1068,16186,6284,194,13330,980,10531,1818,10170,9575,23,1,0,0,0,0,0,0,0,25,BOTTOM,DUO_SUPPORT,0,0,1,0,0,0,2,0,2,0,25279066,31307983,26243614,48565039,50879700,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,25279066,31307983,26243614,48565039,1,1,279,0,569160000,6.5875,19.7625,0,1399090664147,49335570679,571.0135495255,1713.0406485764,0.0115365038,1,1,1,1,47,45,47,44,183,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,279,41446341679,158,121,0,183,2.2857142857,46705827679,264,15,123,60
